unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,material-label,material-truth,material-activation,material-intersect,material-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou
10,part,muzzle,0.038196939621598536,red-c,21346526.0,2787311.0,137600.0,0.0057342324131904512,dog,3854036.0,1525558.0,118423.0,0.022508867322502919,muzzle,678509.0,561067.0,45606.0,0.038196939621598536,metal,3523669.0,488287.0,36955.0,0.0092968530070810049,closet-s,1008751.0,665716.0,19424.0,0.011736250961455382,lined,1596125.0,301648.0,38389.0,0.02064608493995861
29,texture,meshed,0.037991504676770795,white-c,73689572.0,2717707.0,473681.0,0.0062380950261305941,bicycle,1169902.0,1657367.0,54168.0,0.019533367158282369,wheel,1540612.0,433368.0,40708.0,0.021056530069229782,tile,4032446.0,334168.0,26260.0,0.0060501977488472136,windmill-s,255380.0,623317.0,10389.0,0.011964648488785083,meshed,1787660.0,411161.0,80479.0,0.037991504676770795
6,object,pool table,0.037937264697803577,red-c,21346526.0,2527165.0,585586.0,0.025145283396824258,pool table,443452.0,1525269.0,71958.0,0.037937264697803577,footboard,372828.0,577047.0,15215.0,0.016278646780647506,wood,9965408.0,548622.0,99879.0,0.00959070019245928,poolroom-home-s,1340745.0,886839.0,58200.0,0.02682789215740505,polka-dotted,1736584.0,190744.0,11070.0,0.0057768839060293549
37,object,horse,0.037937249887001291,black-c,142117568.0,2638770.0,613020.0,0.0042528506246817489,horse,1249989.0,1762819.0,110120.0,0.037937249887001291,body,1312994.0,1175312.0,45206.0,0.018503540583684662,fabric,8692975.0,413871.0,32124.0,0.003539943151977548,water_tower-s,280918.0,456600.0,21153.0,0.02952824328380085,bumpy,2119654.0,115388.0,13017.0,0.0058581699125797417
195,object,airplane,0.037546711835993431,blue-c,62464739.0,2780422.0,387313.0,0.0059717214175838826,airplane,1310659.0,2254310.0,129009.0,0.037546711835993431,body,1312994.0,1480545.0,64378.0,0.023588934474734178,carpet,4479475.0,244379.0,32127.0,0.0068475851216407094,poolroom-home-s,1340745.0,657295.0,31075.0,0.015798450912954731,cobwebbed,1532280.0,103739.0,5318.0,0.003261174182146206
7,object,sheep,0.037522407215774677,white-c,73689572.0,2741567.0,702747.0,0.0092798352300944142,sheep,824399.0,1366314.0,79228.0,0.037522407215774677,torso,7789829.0,824382.0,220726.0,0.026297300823197992,ceramic,691094.0,717074.0,26646.0,0.019287423580659591,geodesic_dome-outdoor-s,255380.0,469323.0,6264.0,0.0087189030662310919,braided,1596125.0,95152.0,4645.0,0.0027540091733110721
28,object,dog,0.037332402555571312,orange-c,30864899.0,2712467.0,401853.0,0.012112940047076288,dog,3854036.0,1382530.0,188458.0,0.037332402555571312,muzzle,678509.0,943641.0,36899.0,0.023276440134716837,food,1124121.0,793121.0,29452.0,0.015601311586564184,ball_pit-s,280918.0,355026.0,5236.0,0.0083017814900080526,honeycombed,1583356.0,203026.0,14497.0,0.0081816822197828872
219,part,torso,0.037152770647010128,orange-c,30864899.0,2540745.0,183428.0,0.0055212451812365554,dog,3854036.0,1668804.0,194053.0,0.036415979846820677,torso,7789829.0,846120.0,309356.0,0.037152770647010128,skin,180834.0,287108.0,5211.0,0.011261402413065039,mountain-s,1187517.0,415188.0,20404.0,0.012895144476303813,waffled,1583356.0,317443.0,36691.0,0.019682872451596153
232,object,dog,0.037131508298486014,orange-c,30864899.0,2803732.0,579293.0,0.017506938337660306,dog,3854036.0,1341941.0,186027.0,0.037131508298486014,muzzle,678509.0,766254.0,39283.0,0.027949881890884255,food,1124121.0,740126.0,47435.0,0.026108920460675072,bakery-shop-s,727833.0,475687.0,27629.0,0.023496225415450923,waffled,1583356.0,480609.0,44993.0,0.022285103508121955
26,texture,knitted,0.037110265018179323,yellow-c,34739742.0,2799565.0,266056.0,0.0071379875074487065,sofa,4142820.0,1247851.0,66412.0,0.01247347283443574,roof,451342.0,318866.0,13628.0,0.018012635808506698,carpet,4479475.0,323986.0,58124.0,0.012248655891035768,subway_station-corridor-s,191535.0,413838.0,9183.0,0.015402807829718711,knitted,1889812.0,1011980.0,103833.0,0.037110265018179323
187,object,person,0.036836264870198476,red-c,21346526.0,2646231.0,171339.0,0.0071926448710987736,person,14745720.0,1141213.0,564424.0,0.036836264870198476,hair,1180528.0,969822.0,65609.0,0.031471055637127106,skin,180834.0,826954.0,6762.0,0.0067550692988993287,cockpit-s,549067.0,218952.0,12856.0,0.017024139159360293,,25372003.0,86064.0,62664.0,0.0024675331988234248
162,part,muzzle,0.036585934740644151,white-c,73689572.0,2403123.0,319201.0,0.0042125680518308945,dog,3854036.0,1448213.0,159217.0,0.030957808545620559,muzzle,678509.0,721420.0,49410.0,0.036585934740644151,glass,2287279.0,438215.0,13143.0,0.0048456117958184611,building_facade-s,3205019.0,653134.0,35683.0,0.0093350634537354114,chequered,1557818.0,147210.0,9996.0,0.005897233798535957
244,part,screen,0.03634043099791491,red-c,21346526.0,2623439.0,138428.0,0.0058086056304299631,tvmonitor,1035941.0,1556977.0,62798.0,0.024820166632412693,screen,689450.0,698243.0,48661.0,0.03634043099791491,glass,2287279.0,422558.0,28555.0,0.010649756347896267,skyscraper-s,4481919.0,658898.0,103806.0,0.020608650646186798,braided,1596125.0,359365.0,25554.0,0.013240853582709478
198,object,person,0.036230551582346303,pink-c,18799488.0,2678486.0,147980.0,0.0069376484587853138,person,14745720.0,1320557.0,561738.0,0.036230551582346303,hair,1180528.0,1087356.0,50242.0,0.022655595447777413,painted,13712616.0,788020.0,53606.0,0.0037105204322272468,dugout-s,140459.0,327800.0,8272.0,0.017983116914173657,,25372003.0,90329.0,84737.0,0.0033390476914774629
136,object,bird,0.035793698872694436,green-c,64303167.0,2735962.0,268136.0,0.0040157557638838774,bird,1046893.0,1635793.0,92705.0,0.035793698872694436,head,5034747.0,1069762.0,198517.0,0.033612812208347047,fabric,8692975.0,394833.0,64996.0,0.0072035192576327643,rope_bridge-s,191535.0,402778.0,9245.0,0.015801582038327166,spiralled,1634432.0,572115.0,59228.0,0.027582301465222447
69,part,ear,0.035532109939864998,white-c,73689572.0,2557045.0,319920.0,0.0042135376967603368,cat,4228548.0,1706977.0,112199.0,0.019267167938047777,ear,797925.0,1203742.0,68683.0,0.035532109939864998,leather,479449.0,443841.0,3460.0,0.0037615646369437827,batters_box-s,127690.0,435082.0,11885.0,0.021574297451201423,crystalline,1557818.0,92430.0,7197.0,0.0043802657373386462
21,object,cat,0.035435605899343331,pink-c,18799488.0,2501544.0,119163.0,0.0056257075331737722,cat,4228548.0,1243724.0,187277.0,0.035435605899343331,head,5034747.0,742418.0,169958.0,0.030310634153509937,painted,13712616.0,495793.0,86526.0,0.0061270865931972391,art_gallery-s,970444.0,377097.0,12488.0,0.0093539357613517966,freckled,1583356.0,143115.0,49455.0,0.029489879643366551
51,object,bird,0.035390974926601572,blue-c,62464739.0,2419396.0,308844.0,0.0047826962173503794,bird,1046893.0,1591365.0,90179.0,0.035390974926601572,torso,7789829.0,901433.0,128102.0,0.01495966442294667,fabric,8692975.0,434364.0,50414.0,0.0055540835690500914,tower-s,497991.0,499180.0,24056.0,0.024720613699305834,freckled,1583356.0,102446.0,4491.0,0.0026711298504559834
41,texture,chequered,0.035275536403453808,yellow-c,34739742.0,2492574.0,220296.0,0.0059520123462594044,ball,124778.0,974860.0,14972.0,0.013803327475923464,body,1312994.0,419142.0,18231.0,0.010637112325362257,ceramic,691094.0,707205.0,13186.0,0.0095198009115501775,ball_pit-s,280918.0,524994.0,18966.0,0.0241007642201625,chequered,1557818.0,375205.0,65865.0,0.035275536403453808
224,part,crosswalk,0.035149778713255593,yellow-c,34739742.0,2483503.0,179449.0,0.0048442389651427728,road,13092677.0,1698638.0,425702.0,0.0296334030437824,crosswalk,246024.0,400691.0,21960.0,0.035149778713255593,carpet,4479475.0,295125.0,19610.0,0.0041240885890401454,street-s,28615329.0,936372.0,263588.0,0.0089998287018354505,banded,2617645.0,203299.0,44593.0,0.016061729946969961
213,object,water,0.034497867043921236,blue-c,62464739.0,2375637.0,444844.0,0.0069079947969060956,water,5727031.0,1866233.0,253216.0,0.034497867043921236,muzzle,678509.0,611454.0,30832.0,0.024486729339520671,concrete,389074.0,216411.0,3570.0,0.0059310700015782949,coast-s,1123672.0,614106.0,15932.0,0.0092528600118709798,potholed,1608894.0,181415.0,24220.0,0.013713918154747581
252,object,dog,0.034039428218612999,purple-c,11026903.0,2507949.0,57735.0,0.004283928083432087,dog,3854036.0,1486758.0,175813.0,0.034039428218612999,muzzle,678509.0,809330.0,29733.0,0.020391521604053477,food,1124121.0,514269.0,30398.0,0.018904322907079139,florist_shop-indoor-s,229842.0,468538.0,6896.0,0.0099727542502791085,frilly,1647201.0,370388.0,46615.0,0.023650743236592671
251,scene,pantry-s,0.033835305036934438,yellow-c,34739742.0,2438348.0,205487.0,0.0055578180416455941,bus,1654056.0,1123249.0,35030.0,0.012774065328969559,shop window,238282.0,447800.0,5502.0,0.0080842810543947791,glass,2287279.0,690154.0,10553.0,0.0035569352316237933,pantry-s,421377.0,741513.0,38059.0,0.033835305036934438,,25372003.0,63243.0,62944.0,0.0024808154971511847
38,object,windowpane,0.033609182711187492,white-c,73689572.0,2732931.0,276413.0,0.0036300353701680544,windowpane,8991243.0,1781773.0,350299.0,0.033609182711187492,pane,489020.0,659935.0,27071.0,0.024129945698485762,glass,2287279.0,492593.0,38677.0,0.014109539817488357,building_facade-s,3205019.0,1279464.0,126742.0,0.029084335209458294,,25372003.0,72175.0,67237.0,0.0026495313205795764
139,object,car,0.033579393209136797,yellow-c,34739742.0,2598942.0,407578.0,0.011036170971971432,car,5435238.0,1360223.0,220774.0,0.033579393209136797,head,5034747.0,573594.0,101166.0,0.018369853872448216,ceramic,691094.0,499447.0,19609.0,0.016746489121486133,poolroom-home-s,1340745.0,602975.0,23031.0,0.011991009476286896,spiralled,1634432.0,174848.0,20019.0,0.011188418011681918
22,color,red-c,0.033566938496675275,red-c,21346526.0,2775992.0,783422.0,0.033566938496675275,horse,1249989.0,1502114.0,45932.0,0.0169730589825994,footboard,372828.0,640912.0,8383.0,0.0083383315578446256,food,1124121.0,550390.0,35757.0,0.021819626374672465,carrousel-s,204304.0,749593.0,8930.0,0.0094500654520210739,paisley,1583356.0,571101.0,52576.0,0.025013785271383107
253,texture,zigzagged,0.03314033772493908,blue-c,62464739.0,2783976.0,1616557.0,0.02540471753291787,mountain,5559015.0,1805930.0,103906.0,0.01431007325535643,screen,689450.0,632570.0,25698.0,0.019823778351366405,plastic-opaque,587694.0,318127.0,6618.0,0.0073598508901771892,mountain_snowy-s,1825967.0,843484.0,78280.0,0.030210279445084868,zigzagged,1647201.0,532971.0,69934.0,0.03314033772493908
182,part,roof,0.032806975206958418,red-c,21346526.0,2576199.0,138002.0,0.0058021276934778678,house,1865979.0,1632164.0,64165.0,0.018685326463943566,roof,451342.0,533016.0,31268.0,0.032806975206958418,wallpaper,487845.0,443047.0,4926.0,0.0053198497569025205,shopfront-s,204304.0,1053869.0,20471.0,0.016539522437549588,freckled,1583356.0,145180.0,8436.0,0.0049043660252310909
92,object,sky,0.03277273056355702,blue-c,62464739.0,2751560.0,868333.0,0.013494334848128689,sky,37221493.0,2207411.0,1251188.0,0.03277273056355702,roof,451342.0,591633.0,5305.0,0.0051124153150809018,ceramic,691094.0,212751.0,7356.0,0.0082053432892093478,tower-s,497991.0,1268856.0,40245.0,0.02330878801252402,braided,1596125.0,250424.0,15312.0,0.0083615610650068783
221,texture,pleated,0.032744229674702412,orange-c,30864899.0,2880840.0,413430.0,0.012403281152829827,curtain,3163657.0,1296139.0,94273.0,0.021594892524904805,torso,7789829.0,449974.0,129352.0,0.015948804819855271,fabric,8692975.0,551070.0,97960.0,0.010710593658379515,hut-s,140459.0,658559.0,10753.0,0.013641351575929413,pleated,1532280.0,581639.0,67024.0,0.032744229674702412
168,object,water,0.032103881706757952,white-c,73689572.0,2816730.0,401306.0,0.0052730572379243012,water,5727031.0,1899841.0,237236.0,0.032103881706757952,muzzle,678509.0,620875.0,32047.0,0.025286881074252546,glass,2287279.0,252991.0,11223.0,0.0044376399489610115,nursery-s,842754.0,804315.0,26670.0,0.01645890919458726,striped,2477186.0,454285.0,79491.0,0.027872215092672459
147,part,body,0.031594155899400754,pink-c,18799488.0,2747848.0,133545.0,0.0062364015787769664,airplane,1310659.0,1372150.0,80263.0,0.030840184957345616,body,1312994.0,748323.0,63131.0,0.031594155899400754,leather,479449.0,567226.0,13955.0,0.013512859245487643,moon_bounce-s,140459.0,504883.0,12438.0,0.019652269538508207,studded,1621663.0,447833.0,40421.0,0.01992089991745007
55,object,cat,0.031569935210885448,purple-c,11026903.0,2461745.0,63934.0,0.004762410580962842,cat,4228548.0,1398274.0,172202.0,0.031569935210885448,head,5034747.0,770874.0,148279.0,0.026210011698073053,food,1124121.0,512292.0,8534.0,0.0052424043801781338,sandbox-s,204304.0,537685.0,6930.0,0.0094278146380086473,dotted,2987946.0,298244.0,54651.0,0.016911756287019901
40,texture,grid,0.031262242973290631,black-c,142117568.0,2481694.0,1773567.0,0.012417702570955457,cow,791488.0,1042824.0,13676.0,0.0075116607603057392,torso,7789829.0,464306.0,63856.0,0.0077965597997333184,fabric,8692975.0,462590.0,34140.0,0.0037428362344699428,hut-s,140459.0,272931.0,4827.0,0.011814579391672762,grid,1712438.0,330212.0,61922.0,0.031262242973290631
15,part,pot,0.031162925622736856,orange-c,30864899.0,2629332.0,196935.0,0.0059144442239393857,sink,498218.0,945605.0,27923.0,0.01972102549615086,pot,428835.0,381624.0,24493.0,0.031162925622736856,ceramic,691094.0,975732.0,45400.0,0.028000044405356767,bathroom-s,9423522.0,610057.0,140576.0,0.014209638873049973,crosshatched,1774891.0,52276.0,3474.0,0.0019049258839069954
52,object,cat,0.031064446534948973,green-c,64303167.0,2709482.0,508478.0,0.0076458061555266963,cat,4228548.0,1820438.0,182247.0,0.031064446534948973,head,5034747.0,587359.0,146913.0,0.026832478782026496,carpet,4479475.0,301625.0,36314.0,0.0076534537068689715,topiary_garden-s,140459.0,697232.0,14484.0,0.017594602572621465,porous,1889812.0,514255.0,42845.0,0.018145265460003338
83,material,ceramic,0.030478461073926828,orange-c,30864899.0,2835415.0,208626.0,0.0062291873732969209,table,4870973.0,1053534.0,113015.0,0.019446813314033643,pot,428835.0,493211.0,13876.0,0.015279077705715889,ceramic,691094.0,947037.0,48451.0,0.030478461073926828,bathroom-s,9423522.0,511025.0,117236.0,0.0119417628717273,dotted,2987946.0,245429.0,77547.0,0.024572631968535673
214,part,muzzle,0.030290265208797736,pink-c,18799488.0,2439132.0,216376.0,0.010292716610082159,dog,3854036.0,1304923.0,117032.0,0.023211760106800434,muzzle,678509.0,830552.0,44366.0,0.030290265208797736,food,1124121.0,634519.0,20174.0,0.011604483492918469,florist_shop-indoor-s,229842.0,337178.0,5334.0,0.0094964090256833868,polka-dotted,1736584.0,173289.0,14812.0,0.0078161072387643461
149,object,dog,0.0301023318417711,black-c,142117568.0,2638061.0,759197.0,0.0052723320255601887,dog,3854036.0,1448082.0,154942.0,0.0301023318417711,muzzle,678509.0,690902.0,29051.0,0.021674027873108716,metal,3523669.0,507748.0,21123.0,0.0052671948739917819,bookstore-s,408608.0,632011.0,25199.0,0.024816332158121759,chequered,1557818.0,275606.0,51723.0,0.029030123460670448
242,texture,meshed,0.029952092548215441,yellow-c,34739742.0,2466481.0,162462.0,0.0043856777933536503,horse,1249989.0,1542567.0,50381.0,0.018372642154494152,leg,2832633.0,773157.0,86278.0,0.02451419401326093,glass,2287279.0,324763.0,7450.0,0.0028603328275599404,water_tower-s,280918.0,645042.0,24172.0,0.026804526119220923,meshed,1787660.0,285683.0,60295.0,0.029952092548215441
227,object,mountain,0.029772803742535908,pink-c,18799488.0,2626634.0,127634.0,0.0059926319652362173,mountain,5559015.0,2266798.0,226260.0,0.029772803742535908,coach,701489.0,839222.0,27856.0,0.018412868384610554,wood,9965408.0,138209.0,18115.0,0.0017961426213588575,mountain_snowy-s,1825967.0,880672.0,49517.0,0.018635576386782392,,25372003.0,250627.0,174608.0,0.0068613584191337153
184,object,bird,0.029748203855346711,blue-c,62464739.0,2672189.0,253302.0,0.0039039433461995482,bird,1046893.0,1283040.0,67309.0,0.029748203855346711,wheel,1540612.0,540651.0,25517.0,0.012412525671945854,metal,3523669.0,655489.0,61163.0,0.014852616382487109,manhole-s,127690.0,491080.0,10790.0,0.017747294318892066,spiralled,1634432.0,277927.0,53381.0,0.02871524030946036
98,part,pot,0.029747552351653665,orange-c,30864899.0,2464526.0,274662.0,0.0083093017487373914,bottle,954397.0,1094055.0,43407.0,0.021648890673276661,pot,428835.0,524807.0,27549.0,0.029747552351653665,wood,9965408.0,789667.0,100252.0,0.0094090723046267397,reception-s,804447.0,513697.0,21925.0,0.016914580020814383,cobwebbed,1532280.0,67410.0,6906.0,0.0043358044781966667
1,part,head,0.029745415148641822,red-c,21346526.0,2808686.0,439452.0,0.018529956450900161,cat,4228548.0,1584639.0,165290.0,0.029265760335218577,head,5034747.0,1004507.0,174451.0,0.029745415148641822,food,1124121.0,615883.0,40130.0,0.023607632095084694,fire_station-s,127690.0,391185.0,7481.0,0.01462864249482786,dotted,2987946.0,349395.0,89010.0,0.02740176416750633
254,object,platform,0.029731060168539131,white-c,73689572.0,2708180.0,345775.0,0.0045465616232435351,platform,412399.0,1664792.0,59974.0,0.029731060168539131,coach,701489.0,351752.0,16542.0,0.015956415507297681,metal,3523669.0,450662.0,24349.0,0.0061643318880946797,staircase-s,881061.0,925170.0,33932.0,0.01914575362283678,grooved,1532280.0,246037.0,12688.0,0.0071861076137739012
173,object,sidewalk,0.029654518297753483,black-c,142117568.0,2346122.0,991772.0,0.0069126558968842945,sidewalk,4066329.0,1588547.0,162863.0,0.029654518297753483,crosswalk,246024.0,693526.0,8505.0,0.0091348968094990025,carpet,4479475.0,362922.0,32370.0,0.0067296919539121093,street-s,28615329.0,932691.0,516398.0,0.017787431925091888,,25372003.0,66453.0,62363.0,0.0024575493162008826
234,object,sheep,0.028828779704201363,brown-c,185306464.0,2503528.0,1078976.0,0.0057782366481634742,sheep,824399.0,1515206.0,65558.0,0.028828779704201363,torso,7789829.0,780495.0,148283.0,0.017606539792432738,food,1124121.0,487515.0,22997.0,0.014475913029958348,hoodoo-s,127690.0,575024.0,9196.0,0.013259929807157129,spiralled,1634432.0,286886.0,24233.0,0.01277380823737471
179,part,body,0.028750469770219816,black-c,142117568.0,2725117.0,883682.0,0.006138428174582454,bottle,954397.0,1337125.0,56369.0,0.025219302660712713,body,1312994.0,619594.0,54010.0,0.028750469770219816,metal,3523669.0,785415.0,74354.0,0.017558144202818125,casino-indoor-s,663988.0,468667.0,17556.0,0.01574389359151071,spiralled,1634432.0,188994.0,31351.0,0.01749424549753777
62,part,roof,0.028556599214489487,blue-c,62464739.0,2610058.0,425968.0,0.006588951518363929,house,1865979.0,1755942.0,86895.0,0.024581148766656877,roof,451342.0,670300.0,31141.0,0.028556599214489487,metal,3523669.0,393884.0,23273.0,0.0059762009922244936,house-s,702295.0,942909.0,33102.0,0.020533440191749654,zigzagged,1647201.0,222284.0,21288.0,0.011518252653802599
13,part,wheel,0.028350131886852797,blue-c,62464739.0,2572108.0,292307.0,0.0045147745277053482,bicycle,1169902.0,1625435.0,70050.0,0.025703714874800342,wheel,1540612.0,732666.0,62671.0,0.028350131886852797,ceramic,691094.0,425216.0,11473.0,0.0103843372370766,arch-s,178766.0,588963.0,13383.0,0.017741195684738829,interlaced,1659970.0,192500.0,17187.0,0.0093647682673462344
47,color,yellow-c,0.028333801707189042,yellow-c,34739742.0,2683247.0,1031120.0,0.028333801707189042,field,1917410.0,1243560.0,37075.0,0.01186819659431575,head,5034747.0,495370.0,57427.0,0.010493377114362407,food,1124121.0,675417.0,37234.0,0.021128023314933179,field-cultivated-s,651219.0,568205.0,23336.0,0.019510270147347016,honeycombed,1583356.0,379942.0,23996.0,0.01237352408237603
76,object,horse,0.028323650739986002,red-c,21346526.0,2598812.0,189844.0,0.0079915829155141963,horse,1249989.0,1301900.0,70288.0,0.028323650739986002,ear,797925.0,738397.0,37898.0,0.025291906696635932,fur,105151.0,556371.0,4216.0,0.0064140598138462132,apse-indoor-s,140459.0,450898.0,7202.0,0.012328919550461776,freckled,1583356.0,248717.0,17602.0,0.0097008990499159262
208,part,roof,0.028303703127418922,blue-c,62464739.0,2660080.0,519832.0,0.0080463138240396206,cat,4228548.0,1686805.0,146033.0,0.025311995174474636,roof,451342.0,857194.0,36017.0,0.028303703127418922,fabric,8692975.0,334232.0,72507.0,0.0080970886796877615,geodesic_dome-outdoor-s,255380.0,551323.0,16337.0,0.020670170528590548,spiralled,1634432.0,410560.0,39118.0,0.019501723438261825
215,part,leg,0.028139791734640082,grey-c,161925849.0,2527376.0,602038.0,0.0036742974587056242,sidewalk,4066329.0,1615816.0,139788.0,0.025221760344921844,leg,2832633.0,800666.0,99442.0,0.028139791734640082,carpet,4479475.0,511084.0,42724.0,0.0086348877842531129,ballroom-s,370301.0,907412.0,18608.0,0.014778751573538347,,25372003.0,114109.0,111888.0,0.0044095141589354618
45,texture,cobwebbed,0.028046587690246261,white-c,73689572.0,3007201.0,484816.0,0.0063614164900659877,railing,891077.0,1846089.0,60089.0,0.0224457495992831,coach,701489.0,447917.0,19094.0,0.01689268095888569,tile,4032446.0,434304.0,18437.0,0.0041447173344141925,airport_terminal-s,1506742.0,1136050.0,59904.0,0.023192643273730801,cobwebbed,1532280.0,312161.0,50319.0,0.028046587690246261
43,object,road,0.028025068789106516,grey-c,161925849.0,2329020.0,1009255.0,0.0061824325644669383,road,13092677.0,1485398.0,397414.0,0.028025068789106516,wheel,1540612.0,523471.0,11642.0,0.0056722702382187842,ceramic,691094.0,355526.0,8228.0,0.007923789859706161,street-s,28615329.0,758435.0,309747.0,0.010657404996700903,dotted,2987946.0,100379.0,21035.0,0.006857845198856319
80,object,ceiling,0.027352248903943596,orange-c,30864899.0,3137047.0,600349.0,0.017973661558757206,ceiling,12335942.0,1169155.0,359560.0,0.027352248903943596,shade,200733.0,330109.0,4687.0,0.0089080214005378619,painted,13712616.0,1018562.0,125319.0,0.0085800499648805324,casino-indoor-s,663988.0,670562.0,28076.0,0.021489903358199246,polka-dotted,1736584.0,179029.0,15895.0,0.0083670313172797221
63,material,ceramic,0.027095907829045519,white-c,73689572.0,2531975.0,464105.0,0.006126196816413099,airplane,1310659.0,1274583.0,47725.0,0.018807755770700256,body,1312994.0,593439.0,35007.0,0.018706056237329183,ceramic,691094.0,604569.0,34181.0,0.027095907829045519,campsite-s,229842.0,421107.0,8835.0,0.013759239013633091,dotted,2987946.0,172630.0,26721.0,0.0085265591420151856
174,material,food,0.027093860068471566,orange-c,30864899.0,2745262.0,631307.0,0.019142781613939647,bird,1046893.0,1431389.0,45823.0,0.018838138690107416,head,5034747.0,874571.0,89182.0,0.015323009634139134,food,1124121.0,792317.0,50554.0,0.027093860068471566,ball_pit-s,280918.0,448275.0,10472.0,0.014570327011455069,bumpy,2119654.0,157243.0,17500.0,0.0077454294220980196
200,material,ceramic,0.026021260612969079,black-c,142117568.0,2742162.0,659135.0,0.0045709589478462277,toilet,315709.0,1063417.0,30383.0,0.022526900973721457,pot,428835.0,660663.0,15385.0,0.014323446415786794,ceramic,691094.0,1069500.0,44651.0,0.026021260612969079,hat_shop-s,140459.0,327571.0,5914.0,0.012797652537458125,polka-dotted,1736584.0,172032.0,15889.0,0.0083947658589960412
84,object,water,0.025602926078910959,blue-c,62464739.0,2649993.0,619434.0,0.009604328055046742,water,5727031.0,2031169.0,193674.0,0.025602926078910959,paw,271585.0,584546.0,5075.0,0.0059631798612547228,carpet,4479475.0,229384.0,75451.0,0.016284126068759754,day_care_center-s,242611.0,764388.0,10486.0,0.010522692629198012,dotted,2987946.0,319171.0,57934.0,0.017830328424099227
209,part,leg,0.025560180891524644,black-c,142117568.0,2588559.0,1421833.0,0.0099231601755318689,person,14745720.0,1466556.0,294306.0,0.018488915357925666,leg,2832633.0,1024425.0,96130.0,0.025560180891524644,metal,3523669.0,618390.0,34103.0,0.0083016955390953547,art_school-s,178766.0,330391.0,5753.0,0.011428196835940912,spiralled,1634432.0,100442.0,4729.0,0.0027332969202003301
196,part,head,0.025347920331063888,orange-c,30864899.0,2789959.0,603826.0,0.018269505170065491,train,1669220.0,1426690.0,70770.0,0.023393958626708185,head,5034747.0,906044.0,146864.0,0.025347920331063888,food,1124121.0,760287.0,37196.0,0.020136291882036278,bus_depot-outdoor-s,165997.0,460968.0,6438.0,0.010375052173394548,striped,2477186.0,176025.0,15356.0,0.0058213965513646505
239,part,coach,0.025203996157789371,red-c,21346526.0,2716408.0,122622.0,0.0051219883851137777,bus,1654056.0,1923015.0,60977.0,0.01734225535494785,coach,701489.0,566471.0,31172.0,0.025203996157789371,metal,3523669.0,369851.0,19915.0,0.0051412056727518684,supermarket-s,395839.0,958324.0,21208.0,0.015910514608520169,banded,2617645.0,215692.0,24609.0,0.00876161735846262
123,object,building,0.025173603729673925,pink-c,18799488.0,2794089.0,118201.0,0.0055040247025244168,building,35808068.0,2047839.0,929569.0,0.025173603729673925,balcony,323043.0,289121.0,9742.0,0.016171388163114891,tile,4032446.0,112894.0,17567.0,0.0042558057335032717,skyscraper-s,4481919.0,1360761.0,108014.0,0.018835273056878987,stratified,1596125.0,529456.0,49886.0,0.024033396043252983
58,object,road,0.025076619477531932,green-c,64303167.0,2612506.0,405737.0,0.0061003967888346791,road,13092677.0,2329734.0,377281.0,0.025076619477531932,crosswalk,246024.0,963412.0,9544.0,0.0079540491977611316,concrete,389074.0,136290.0,1717.0,0.0032789264523619913,street-s,28615329.0,1034893.0,489900.0,0.016800226005734779,,25372003.0,129455.0,125980.0,0.0049646355430230712
48,object,motorbike,0.024955893254540798,black-c,142117568.0,2451814.0,706420.0,0.0049103674092293471,motorbike,1463055.0,1266257.0,66454.0,0.024955893254540798,wheel,1540612.0,572690.0,35695.0,0.017180823899803958,metal,3523669.0,566735.0,11109.0,0.0027232646817648637,junk_pile-s,153228.0,620339.0,9804.0,0.012836442718487277,,25372003.0,138597.0,99288.0,0.0039072362733573139
74,part,screen,0.024906212660289574,black-c,142117568.0,2368352.0,869437.0,0.006053880319573067,tvmonitor,1035941.0,1362608.0,57546.0,0.024581771146811857,screen,689450.0,538855.0,29849.0,0.024906212660289574,metal,3523669.0,543179.0,58843.0,0.014681368910467925,poolroom-home-s,1340745.0,539365.0,33458.0,0.018118194440533461,,25372003.0,83288.0,64329.0,0.0025335392963842804
68,texture,frilly,0.02482032047607903,pink-c,18799488.0,2604665.0,189075.0,0.008912293416974474,person,14745720.0,1139937.0,175243.0,0.011154575557334135,arm,2339418.0,590341.0,32232.0,0.011123968818927313,fabric,8692975.0,627927.0,74968.0,0.0081082127560071268,martial_arts_gym-s,191535.0,445720.0,8751.0,0.013923539070554838,frilly,1647201.0,371446.0,48890.0,0.02482032047607903
156,object,house,0.024287473655619136,red-c,21346526.0,2532259.0,108672.0,0.0045717914761280272,house,1865979.0,1501574.0,79850.0,0.024287473655619136,coach,701489.0,512114.0,22974.0,0.019295683206103663,glass,2287279.0,557036.0,28532.0,0.01013288310924528,house-s,702295.0,971184.0,30926.0,0.018828007376322103,,25372003.0,86098.0,79974.0,0.0031512963899975755
